-3.1384e-02, -3.7030e-02, -5.5014e-03, -1.4425e-02, -5.8461e-02, -8.5759e-02, -8.5050e-03, 3.5037e-02, -5.7446e-02, -1.5840e-03
4.2420e-03, 8.6497e-02, -3.6354e-02, 9.2759e-03, 3.1470e-03, -8.0637e-02, 9.5510e-03, -1.6618e-02, -5.3162e-02, -1.4081e-02
3.7142e-02, -1.1144e-02, 1.0130e-02, -3.6842e-02, 2.5251e-02, -5.6960e-02, 8.4595e-02, 8.3329e-02, -1.8386e-02, -8.1575e-02
-8.4758e-02, -3.7170e-02, -6.9935e-02, -4.6955e-02, -5.0111e-03, -1.3087e-02, -4.5459e-02, 3.2445e-02, 7.2121e-03, 7.3287e-02
-2.2285e-02, 8.3134e-02, -5.0780e-02, 4.3914e-03, 7.4036e-02, 8.3166e-02, -4.3336e-02, -6.6885e-02, -4.6788e-02, -4.9205e-02
-9.0089e-03, -5.0902e-02, -5.5558e-02, 2.4879e-02, 3.6200e-02, 2.9696e-02, 6.4032e-02, 3.0724e-02, 5.0614e-02, 5.4849e-03
5.8399e-02, 3.3263e-02, -3.8472e-02, 7.0488e-02, -5.1993e-02, 3.7656e-02, 5.5037e-03, -1.6586e-02, -5.3735e-02, -4.3291e-02
-1.4770e-02, -6.4689e-02, -8.1766e-02, 2.8182e-02, 3.5057e-02, 4.9782e-02, -1.8767e-03, 3.0722e-02, 8.5403e-02, -4.9879e-02
-3.3310e-02, 5.4833e-02, -1.9729e-02, -1.5569e-02, 3.3222e-02, 9.0946e-04, -5.4949e-02, 1.4667e-02, 3.4721e-02, -8.4555e-02
-5.2440e-02, 4.7745e-02, 7.8029e-04, -6.5143e-02, -3.4474e-02, 7.9845e-02, -6.0996e-02, 3.3133e-02, -5.7032e-02, -5.4323e-02
7.4666e-04, 4.6230e-02, -9.2739e-02, 5.6723e-03, -4.9233e-02, 3.6798e-02, 2.2888e-01, 4.5957e-02, -6.3231e-02, -9.6555e-02
2.8118e-02, -4.6387e-02, -2.1035e-01, -4.7957e-02, -2.9033e-01, 3.1258e-02, 4.1255e-01, 3.4995e-02, 4.3520e-02, -4.7666e-02
-4.4496e-02, -3.7275e-02, -5.4007e-01, -4.0579e-02, -5.3774e-01, -1.5758e-02, 5.0952e-01, -2.2116e-01, -1.0687e-01, -1.4857e-01
-8.6174e-02, -1.9047e-01, -3.7679e-01, -1.5186e-01, -5.9011e-01, -4.9876e-02, 5.9214e-01, -3.4335e-01, -1.4736e-01, -2.1111e-01
-2.2907e-01, -4.0682e-01, 1.9283e-02, -2.9745e-01, -4.9901e-01, -2.8560e-01, 4.0767e-01, -3.3458e-01, -3.2516e-01, -3.1617e-01
-3.2982e-01, -3.0989e-01, -1.2335e-01, -4.5555e-01, -6.6565e-01, -1.3693e-01, 5.8354e-01, -5.1971e-01, -4.7449e-01, -4.3566e-01
-4.4387e-01, -4.2773e-01, -3.7105e-01, -4.8280e-01, -5.9199e-01, -2.5924e-01, 5.5423e-01, -5.2016e-01, -5.7365e-01, -5.2129e-01
2.2874e-01, -4.6584e-01, -4.3890e-01, -5.0006e-01, -7.4986e-01, -4.8385e-01, 2.7082e-01, -4.1937e-01, -6.9988e-01, -5.0951e-01
3.8258e-01, -4.3305e-01, -4.0662e-01, -5.0950e-01, -7.2149e-01, -5.9036e-01, 2.6819e-01, -3.3269e-01, -5.4937e-01, -3.6167e-01
2.9363e-01, -5.5276e-01, -8.8940e-01, -7.8901e-01, -1.0716e+00, -7.4516e-01, 6.7969e-01, -4.1205e-01, -6.0093e-01, -5.1079e-01
-8.1561e-01, 4.6849e-01, 1.0397e-01, -5.0472e-01, -5.4329e-01, -9.3154e-01, 4.3034e-01, -4.7252e-01, -5.6916e-01, -6.0326e-01
2.8295e-01, 3.8410e-01, 2.6070e-01, -6.0048e-01, -6.2651e-01, -7.3720e-01, 1.5564e-01, -4.4175e-01, -9.4555e-01, -4.7667e-01
3.2094e-01, -6.4807e-01, 6.3907e-01, -9.6013e-01, -7.4766e-01, -7.4671e-01, -9.7735e-03, -4.6007e-01, -9.7408e-01, -3.0477e-01
2.7399e-01, -6.2664e-01, -3.9330e-02, -6.4074e-01, -6.2352e-01, -9.1113e-01, 4.3214e-01, -2.9856e-01, -7.8712e-01, -3.5165e-01
-4.2882e-01, -2.8876e-01, -6.3273e-01, -3.3424e-01, -8.5157e-01, -7.5457e-01, 1.0768e+00, -4.3721e-02, -6.3750e-01, -2.5779e-01
-4.3556e-01, -1.7778e-01, -5.2352e-01, -5.6374e-01, -3.4228e-01, -6.9828e-01, 4.3400e-01, -2.2887e-01, -6.4291e-01, -3.2840e-01
-4.3462e-01, -1.2855e-01, -5.7129e-01, -6.2740e-01, -4.3240e-01, -8.5419e-01, 5.0679e-01, -2.3433e-01, -7.5372e-01, -4.4466e-01
-3.0586e-01, -8.1815e-02, -5.0046e-01, -3.7922e-01, -3.7191e-01, -6.4370e-01, 3.5113e-01, -3.6975e-02, -2.8589e-01, -2.6975e-01
-4.2115e-02, -1.6655e-02, -5.4255e-01, -1.4952e-01, -3.9540e-01, -1.6543e-01, 4.0279e-01, -2.3576e-01, -2.6391e-01, -3.7209e-01
2.1754e-02, 1.7587e-02, -3.1115e-01, -7.1964e-02, -2.6134e-01, -3.2047e-02, 3.9285e-01, -2.0868e-01, -2.3516e-01, -3.8621e-01
8.4306e-02, 7.7935e-02, -3.9829e-02, 6.9412e-03, -6.5351e-02, -3.2655e-02, -7.6609e-02, -7.3923e-02, -6.6131e-02, 5.0482e-02
8.8220e-03, 3.8399e-02, 8.0497e-02, 5.3936e-02, -5.7752e-02, -3.3876e-02, -3.8735e-02, -8.5889e-02, -7.5313e-02, 3.4736e-02
8.2147e-02, -6.1772e-02, -1.1571e-02, -3.1769e-02, 3.4227e-02, 3.1363e-02, -7.3763e-02, -3.0064e-02, -1.2863e-02, -2.7149e-02
8.6010e-02, -4.7965e-02, -8.4353e-02, -1.1937e-02, -1.5992e-02, 2.8613e-02, 4.5884e-02, 3.0574e-02, 1.7803e-02, -1.8744e-02
-7.0019e-02, -1.7550e-02, -6.3624e-02, -7.0017e-02, -4.2034e-02, -5.8370e-02, 6.2689e-02, -7.4416e-02, -3.9846e-02, -7.1526e-02
-4.0991e-02, -2.9294e-02, -3.2992e-02, -7.4299e-02, 7.7667e-02, 2.8702e-02, -3.5190e-02, 2.1537e-02, -6.1923e-02, 7.8714e-02
-2.8658e-02, 3.0161e-02, -3.3029e-02, -8.6819e-02, -1.3424e-01, -1.1132e-01, 2.2933e-01, -6.8304e-02, -4.3460e-03, -5.4410e-03
3.6385e-01, 8.2172e-02, -8.6732e-02, -2.1632e-02, -3.8189e-01, -4.9371e-02, -2.2212e-01, -3.8170e-01, -1.3130e-01, -3.9499e-01
2.3666e-01, -5.0555e-02, -3.4325e-01, -1.2846e-01, -5.4980e-01, -2.2488e-01, 4.2073e-01, -3.0433e-01, -2.8572e-01, -3.9689e-01
-1.1521e-01, -3.9112e-03, 4.7344e-02, -3.5065e-01, -4.2948e-01, -1.6253e-01, 5.1254e-01, 4.8631e-02, -1.2876e-01, -1.3077e-01
-4.2486e-01, -2.3769e-01, 1.2275e-01, -4.0351e-01, -5.6229e-01, -1.4363e-01, 7.0516e-01, -3.2132e-01, -2.2453e-01, -1.7575e-01
-7.8910e-02, -5.3607e-01, -2.3270e-01, -5.7531e-01, -6.8764e-01, -3.7995e-01, 7.1442e-01, -4.6640e-01, -7.9102e-01, -3.7672e-01
-5.0745e-01, -3.9625e-01, 2.4828e-01, -6.8158e-01, -9.2140e-01, -6.5394e-01, 7.8153e-01, -6.6416e-01, -9.9941e-01, -5.9604e-01
-6.9565e-01, -4.1199e-01, 2.3980e-01, -1.1219e+00, -1.1618e+00, -7.0215e-01, 3.5757e-01, -9.1736e-01, -9.2461e-01, -8.0857e-01
-1.7004e+00, -7.1273e-01, 2.0686e-02, -7.5947e-02, -8.9355e-01, -3.9802e-01, 7.5223e-01, -8.6019e-01, -1.5414e+00, -9.4029e-01
-3.9111e-01, -6.5873e-01, 1.7120e-01, 7.9413e-02, -1.9361e+00, -4.7156e-01, 6.4089e-01, -7.8170e-01, -1.2850e+00, -9.0258e-01
-3.2354e-01, -1.3148e-01, 2.5743e-01, 1.6813e-01, -9.1808e-01, -7.9391e-01, 3.8453e-01, -6.0962e-01, -1.8966e+00, -8.2909e-01
-6.8216e-01, 4.5303e-01, 3.0232e-03, -6.3657e-02, -6.2569e-01, -1.2065e+00, 2.4211e-01, -7.2818e-01, -2.3823e+00, -1.2045e+00
-1.0252e+00, 2.3307e-01, 4.5384e-02, -6.9876e-02, -4.4101e-01, -1.2693e+00, 5.5927e-01, -5.2595e-01, -2.2088e+00, -1.6580e+00
-1.1853e+00, 5.0119e-01, 3.5076e-02, -2.5299e-01, -6.6552e-01, -4.4317e-01, 2.1141e-01, -5.4637e-01, -2.5885e+00, -1.8700e+00
-4.7071e-01, 5.4001e-01, 2.3027e-01, -2.4637e-01, -8.6111e-01, -3.5970e-02, 1.0669e-01, -9.2951e-01, -2.4492e+00, -9.0160e-01
-1.5870e+00, -8.3736e-04, -1.4639e-01, -1.7604e-01, -5.7665e-01, 2.2169e-01, 3.7216e-01, -7.6256e-01, -4.6352e-01, -1.3742e+00
-1.2358e+00, 1.9040e-02, -2.2845e-01, -2.9008e-01, -1.4632e+00, 1.4482e-01, 4.0319e-01, -7.2731e-01, 2.6687e-02, -1.5444e+00
-6.1858e-01, 1.5331e-01, -3.1977e-01, -4.6765e-01, -1.2294e+00, 2.2834e-02, 4.5494e-01, -6.7677e-01, -1.2660e+00, -1.3825e+00
-1.0578e+00, -7.9884e-02, -1.9386e-01, -4.6666e-01, -7.1577e-01, -3.2667e-01, 3.7201e-01, -3.5263e-01, -1.8426e+00, -1.0511e+00
-1.1745e+00, -7.6265e-01, -8.2655e-02, -7.7930e-01, -4.0410e-01, -2.8911e-01, 4.7631e-01, -3.3978e-01, -1.2530e+00, -7.0674e-01
-7.9087e-01, -4.6011e-01, -5.9179e-01, -6.9634e-01, -3.3644e-01, -3.0141e-01, 5.7794e-01, -3.9365e-01, -6.4570e-01, -4.0361e-01
-6.3621e-01, -5.7503e-01, 9.0518e-02, -5.7727e-01, -5.7238e-01, -2.9051e-02, 4.3205e-01, -1.9576e-01, -7.8027e-01, -2.8158e-01
-5.3752e-01, -3.7442e-01, 3.7990e-01, -2.9389e-01, -7.2122e-01, -6.1225e-01, 2.0617e-02, -1.6121e-01, -6.1919e-01, -1.4870e-01
1.6633e-04, -2.6248e-01, 3.1899e-01, 2.9562e-02, -4.0473e-01, -3.4707e-01, -3.1853e-01, 8.0625e-02, -4.3002e-01, -7.6766e-02
-1.3823e-02, 4.5645e-02, 7.7971e-02, -5.3506e-02, 6.7141e-02, -3.4505e-02, 3.0835e-02, -9.5965e-03, -5.4475e-02, 4.9820e-02
1.7740e-02, 4.1848e-02, 3.9888e-02, 1.0394e-02, 5.7656e-02, 1.0071e-02, -7.7329e-02, 3.0944e-02, -6.4951e-02, -5.4604e-02
7.7847e-02, 7.8713e-02, -1.0848e-02, -6.3434e-02, 3.1225e-02, -2.8668e-02, 4.9884e-02, 1.4560e-02, -6.4859e-02, -8.5168e-02
-5.4168e-02, 8.5764e-02, -4.1100e-02, 8.6569e-03, -8.6144e-02, -3.1875e-02, 1.8463e-03, -6.1619e-02, 2.4471e-02, 1.2306e-02
-6.3141e-02, -6.6130e-02, 1.6371e-01, -2.6621e-01, -1.9099e-01, -6.5176e-02, 3.3167e-01, -4.8506e-02, -1.2030e-01, -7.3865e-03
3.4638e-01, 3.4085e-02, -3.4127e-01, -6.7640e-02, -4.3286e-01, -2.8125e-01, 3.8906e-01, -3.2363e-01, -3.2113e-01, -3.8796e-01
1.1691e-01, -1.8615e-01, -2.8008e-01, -3.5344e-01, -4.8285e-01, -5.4968e-01, 3.8615e-01, -3.5190e-01, -4.7331e-01, -4.3722e-01
-3.8704e-01, -4.7187e-01, -1.0578e-01, 5.0100e-01, -5.0529e-01, -4.2712e-01, 8.1295e-02, -3.5475e-01, -7.1441e-01, -2.4194e-01
-4.6561e-01, -6.8231e-01, -7.5633e-03, 2.6167e-01, -5.5972e-01, -5.0189e-01, 5.8377e-01, -6.9730e-01, -9.5924e-01, -5.0425e-01
-5.4647e-01, -8.6649e-01, 3.0353e-01, 1.9454e-01, -3.1156e-01, -7.3755e-01, 4.7558e-01, -9.4856e-01, -8.8697e-01, -6.8815e-01
-2.8288e-02, -6.9805e-01, 1.8871e-01, 2.3159e-01, -6.4470e-01, -2.4435e-01, 1.9247e-01, -7.5793e-01, -3.4704e-01, -8.7028e-01
-1.6789e-01, -6.8227e-01, 5.4430e-01, -2.0745e-03, -1.0193e+00, -1.2834e-01, 3.0359e-01, -1.0475e+00, -9.2755e-02, -9.2295e-01
-8.1408e-02, -8.1292e-01, 4.9137e-01, 1.6801e-01, -9.2072e-01, -2.2729e-01, 3.9871e-01, -8.6849e-01, -9.2357e-02, -1.8683e+00
-6.1573e-02, -6.7008e-01, 4.6911e-01, 2.4821e-01, -1.0232e+00, -3.9499e-01, 3.0482e-01, -8.5487e-01, -1.6267e-01, -1.6966e+00
-1.6425e-01, -1.3435e-01, 3.7108e-01, 3.5473e-01, -1.0092e+00, -1.6347e-01, 1.4796e-01, -8.8399e-01, -3.2405e-01, -2.1897e+00
4.1858e-02, -9.8455e-03, 4.6702e-01, 1.8535e-01, -1.4858e+00, -8.0592e-02, 2.3867e-01, -9.5594e-01, -3.5105e-01, -2.0144e+00
-8.8832e-02, -2.2300e-01, 2.6551e-01, 3.4944e-01, -8.8681e-01, -2.6507e-02, 2.8558e-01, -1.0535e+00, -3.4151e-01, -2.4480e+00
-5.3172e-02, -1.2388e-01, 4.9772e-02, 1.5810e-01, -6.1288e-01, 3.9117e-02, 1.1467e-01, -1.1328e+00, -1.1404e-01, -2.7834e+00
-4.9934e-02, -9.9152e-02, 1.7527e-01, 1.7769e-01, -5.2024e-01, -3.7992e-02, 1.4456e-02, -9.3071e-01, -2.6221e-01, -2.3590e+00
-2.4308e-02, -2.1090e-01, 3.7345e-02, 2.0349e-01, -3.8776e-01, -5.9711e-02, -1.4901e-02, -1.2574e+00, -7.8792e-02, -1.3636e+00
-3.9138e-01, -3.9510e-01, -1.9288e-01, 2.3991e-01, -4.2295e-01, 1.1954e-01, 2.0032e-01, -7.2231e-01, 7.7400e-03, -2.0208e-01
-4.1125e-01, -5.8124e-02, -2.8022e-01, 1.0769e-01, -1.3353e-01, 2.6756e-01, 3.4431e-01, -9.4236e-01, -3.1814e-01, -8.4032e-01
-2.9979e-01, -3.1089e-01, -3.0646e-01, 2.7727e-01, -2.4637e-02, 1.7908e-01, 1.4998e-01, -5.1805e-01, -1.7925e-01, -1.0309e+00
-8.2260e-01, -6.1348e-01, -8.1635e-02, -2.6509e-01, 3.4217e-01, 2.2672e-01, 1.0629e-01, -5.7614e-01, 2.6485e-01, -9.8398e-01
-6.6132e-01, -6.7252e-01, -3.7511e-01, -7.8315e-01, 4.2413e-01, 2.1792e-01, 3.9129e-01, -5.9406e-01, 1.6109e-01, -1.2268e+00
-2.7028e-01, -6.1691e-01, -9.1828e-01, -7.4511e-01, -3.4031e-02, 1.1759e-01, 2.8797e-01, -3.6901e-01, 2.5693e-01, -6.1456e-01
-1.5220e-01, -7.4929e-01, 3.9184e-02, -4.9958e-01, -5.7013e-01, 3.3110e-01, 1.5905e-01, -3.1579e-01, -6.0810e-01, -2.8968e-01
9.5225e-02, -3.5975e-01, 3.8165e-01, -3.6912e-01, -5.5653e-01, 3.2895e-01, -3.2090e-01, -3.3041e-02, -7.8474e-01, -1.6027e-01
-4.0335e-01, -3.0087e-01, -2.8409e-01, 7.7912e-03, -4.0179e-01, 3.3088e-01, 1.2239e-01, 6.2862e-02, -3.0036e-01, -5.7120e-02
1.1568e-02, -3.1959e-02, 4.7830e-02, 1.5005e-02, -3.8424e-03, 3.4332e-02, 4.3078e-02, 2.9516e-02, 3.7913e-02, -7.9039e-02
-2.9594e-02, -7.9742e-02, -7.9718e-02, 3.0816e-02, 2.7203e-02, -1.9200e-02, -4.2885e-02, 1.4086e-02, 7.7388e-02, -2.5228e-02
4.5529e-02, 2.6365e-02, -2.0449e-01, 2.6206e-01, 3.4819e-02, -1.9725e-01, 6.5429e-02, -8.9981e-02, -2.6199e-02, 5.0072e-02
-2.7438e-01, -1.2625e-01, -3.6774e-01, 3.1032e-01, -1.0837e-01, -4.0898e-01, -3.3928e-01, 2.0368e-02, 2.5924e-01, -9.9478e-02
2.9117e-01, -3.7257e-01, -5.1234e-01, 5.2471e-01, -4.7282e-01, -5.5243e-01, -1.5565e-01, -3.0829e-02, -5.1686e-01, -2.8755e-01
-4.5780e-01, -2.0492e-01, -2.4617e-01, 4.3870e-01, 8.3751e-02, -6.2565e-01, 4.0554e-01, -5.7795e-01, -8.1679e-01, -6.2530e-01
-4.9479e-01, 7.3909e-02, 8.2212e-02, 6.4162e-01, 1.2408e-01, -5.7953e-01, 1.8402e-01, -5.5478e-01, -8.4595e-01, -4.5744e-01
-2.6182e-01, -6.5881e-01, 3.2608e-01, 2.8058e-01, -3.5201e-01, -2.4059e-01, 2.4895e-01, -7.6622e-01, -3.7271e-01, -1.0749e+00
2.1091e-03, -4.7284e-01, 8.5190e-02, 2.3943e-01, -9.9257e-02, -5.4952e-02, -5.7662e-02, -1.1601e+00, -2.5821e-01, -1.1760e+00
-9.5652e-02, 2.1868e-01, 1.5170e-01, 3.7597e-01, -4.4067e-01, -4.4540e-01, 2.3144e-03, -1.1928e+00, -6.8270e-02, -1.4149e+00
7.4023e-02, 3.1841e-02, 2.5419e-01, 2.2998e-01, -3.3336e-01, -3.6343e-01, -7.8785e-02, -8.7008e-01, 1.4982e-02, -1.7004e+00
-6.8558e-03, -3.2268e-02, 1.7247e-01, 2.8221e-01, -5.8691e-01, -1.0210e-01, 1.8645e-02, -1.1593e+00, 2.6261e-02, -6.2755e-01
2.1283e-01, -3.6829e-01, 1.7659e-01, 2.5243e-01, -4.3191e-01, 4.1221e-02, -2.1772e-01, -5.6482e-01, 4.8543e-02, -3.3384e-01
-7.8620e-02, -1.5676e-01, 1.3732e-01, 3.4948e-01, -3.1114e-01, -4.9956e-02, -2.6322e-01, -4.4395e-01, 2.3084e-01, -3.0835e-01
1.3675e-02, 1.1243e-01, 5.6467e-03, 3.1160e-01, -1.1918e-01, -1.9416e-01, -1.5964e-01, -4.7152e-01, 7.1462e-02, -3.8962e-01
-1.3476e-01, -9.3175e-02, 3.0423e-01, 1.5402e-01, -3.4941e-01, -1.0786e-01, -1.2985e-01, -5.1973e-01, 2.1919e-01, -4.7572e-01
3.4642e-02, 1.0741e-02, 1.2675e-01, 9.5819e-02, -4.4058e-01, 1.5008e-01, -1.9718e-01, -7.3890e-01, 1.7640e-01, -5.5830e-01
-1.0642e-01, -4.4312e-02, 7.4220e-02, 2.3203e-01, -1.9172e-01, 6.6921e-02, 7.8358e-02, -1.1243e+00, 1.5059e-01, -7.2225e-01
1.6544e-01, -4.7921e-02, 8.7847e-02, 6.1287e-02, -4.4597e-02, 3.6849e-03, -7.8697e-02, -2.0320e+00, 1.3183e-01, -6.5115e-01
-2.5357e-02, -1.9436e-01, -1.0064e-01, 1.7891e-01, -1.5294e-01, 2.4742e-01, -5.9522e-02, -1.8645e+00, 9.8800e-02, -4.6979e-01
-1.1230e-01, 4.3243e-02, -1.7275e-01, 4.7278e-02, 1.5698e-01, 8.9243e-02, 1.0676e-01, -2.3127e+00, 6.4168e-02, -6.9353e-01
-2.3391e-01, 1.2798e-01, -9.4234e-02, -8.5798e-02, 3.4616e-01, -1.8834e-01, 1.9077e-01, -1.3613e+00, 9.6206e-02, -3.4449e-01
-2.3514e-01, -1.0030e-01, -2.8880e-01, -2.5948e-01, 3.3969e-01, 7.3925e-02, 6.2906e-02, -1.2888e-01, 1.4323e-01, -2.2068e+00
-1.2657e-01, -1.3979e-01, -5.8354e-01, -3.2402e-01, 6.8007e-01, 5.8979e-02, 3.4903e-01, -4.2171e-01, -7.9678e-02, -1.5405e+00
-2.2634e-01, -2.8302e-01, -7.6398e-01, -1.1530e+00, 4.2419e-01, 2.3475e-01, 3.0372e-01, -8.6166e-01, -1.1768e-01, -1.8023e+00
-3.0820e-01, -7.4371e-01, -7.1229e-01, -1.4087e+00, 1.9995e-01, 5.2514e-01, -2.2156e-01, -5.9653e-01, 3.4548e-01, -1.0112e+00
-1.9222e-01, -8.0900e-01, 1.1169e-01, -1.1707e+00, 6.2071e-02, 5.1962e-01, -2.4303e-01, -3.9188e-01, 3.3790e-01, -7.4493e-01
-4.5874e-01, -6.5886e-01, -3.7075e-01, -3.3832e-01, -3.3846e-01, 3.0642e-01, -1.8224e-01, -3.4721e-01, 3.1169e-01, -4.7681e-01
-2.7224e-01, -3.8623e-01, -4.0384e-01, -1.4555e-01, -2.7111e-01, -4.6457e-01, 3.4808e-01, -1.8532e-01, -3.1242e-02, -1.8528e-01
-6.6995e-02, 1.2537e-02, -3.6357e-02, 4.3244e-02, 1.5547e-02, -6.7835e-02, 5.8220e-02, 8.3991e-02, 1.3533e-02, -3.5367e-02
3.4998e-02, 7.0090e-02, -8.3253e-02, -3.0239e-02, -1.6573e-02, -5.8839e-02, -4.8799e-02, -7.6000e-02, -5.9878e-02, -8.3477e-02
-3.7946e-01, 3.3863e-01, -4.1317e-01, 4.2253e-01, -4.8103e-01, -5.1964e-01, 4.0275e-01, -2.1902e-01, -5.3599e-01, -1.5990e-01
2.6436e-01, 1.3313e-01, -3.1362e-01, 4.9163e-01, 9.4243e-02, -6.8626e-01, -3.9933e-01, -6.5280e-01, -6.7819e-01, -3.6290e-01
-5.7887e-01, 3.5475e-01, 1.8794e-01, 5.2150e-01, 2.2064e-02, -7.1828e-01, 6.8449e-02, -3.0665e-01, -9.1612e-01, -5.3722e-01
-5.4251e-01, 4.2192e-01, -2.3200e-01, 4.6649e-01, 8.7023e-03, -4.5340e-01, -2.7255e-01, 8.2633e-02, -5.3823e-01, -1.3101e+00
3.2647e-02, 3.1372e-01, -6.5048e-03, 3.5425e-01, -9.1789e-02, -4.1783e-01, -8.9237e-02, 4.8824e-02, -1.5537e-01, -1.6932e+00
-9.9616e-02, 7.9002e-03, 1.1720e-01, 3.3454e-01, -1.2705e-01, -2.0716e-01, -9.0737e-02, 2.9022e-01, -1.5353e-01, -6.3467e-01
2.8185e-02, -3.5407e-01, 1.0669e-01, 8.4463e-02, -6.2591e-02, -6.1526e-02, 3.5259e-02, 6.0441e-02, -4.5765e-03, -4.1034e-01
-9.2819e-02, -3.0615e-01, 1.2395e-01, 1.0235e-01, 1.0955e-03, 3.4875e-02, -7.1432e-02, 1.7199e-02, 5.9737e-02, -2.2940e-01
6.8085e-02, -2.6830e-01, 8.4349e-02, 1.2185e-01, -6.9193e-02, 1.4203e-02, -1.0458e-02, -1.1437e-01, -2.1958e-01, -1.6895e-01
1.0432e-01, -4.1975e-01, 2.3150e-01, 1.5339e-01, -5.8762e-02, -3.3366e-02, -4.7035e-01, -1.3822e-01, 1.0663e-01, 2.0274e-01
-4.7891e-02, -2.9115e-01, 1.4984e-01, 5.3672e-02, -1.2424e-01, -3.8229e-02, -2.0530e-01, -3.5377e-01, 1.6203e-01, 3.2266e-02
1.3167e-01, 1.1627e-03, 1.2159e-01, 9.6308e-02, -2.7985e-01, -5.1160e-02, -2.4274e-01, -3.4262e-01, 2.2685e-01, 1.0883e-01
1.9485e-01, -2.4349e-02, 6.3196e-02, 2.1486e-02, -5.6973e-02, -1.4471e-01, -1.5881e-01, -2.8174e-01, 1.3618e-01, -1.2029e-01
1.1925e-01, 5.3270e-02, 1.4889e-01, 8.2440e-02, -1.1359e-02, -8.6854e-02, -1.0195e-01, -2.7105e-01, 1.1051e-01, -1.7335e-01
